Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,MP2 Average,MP2 Letter Grade,FG Average,FG Letter Grade
"Adams, Anastasia","CC8144/1 - Gen Ed Study Skills 9/10/11/12, MTWF, Per. 2 (FY)",Special Ed,114,"Dallas, Cameron",11,,"Casamento, Steven P",100%,A+,100,A+
"Sachs-Serfess, Jessica","CC8144/2 - Gen Ed Study Skills 9/10/11/12, MWRF, Per. 4 (FY)",Special Ed,43,"Atkins, Adele",11,,"Petzold, Alexa",79.76%,B-,86.94,B+
"Sachs-Serfess, Jessica","CC8144/2 - Gen Ed Study Skills 9/10/11/12, MWRF, Per. 4 (FY)",Special Ed,167,"Anthony, Marc",11,,"Schneider, Cristina",88.82%,B+,93.16,A
"Bucco, David A","CC8144/3 - Gen Ed Study Skills 9/10/11/12, MTWF, Per. 6 (FY)",Special Ed,147,"Jenner, Kris",11,,"Donnelly, Marin", , , , 
"Bucco, David A","CC8144/3 - Gen Ed Study Skills 9/10/11/12, MTWF, Per. 6 (FY)",Special Ed,170,"Mill, Meek",11,,"Casamento, Steven P", , ,95,A
"Apanosian, Vani","CC8145/1 - RISE Study Skills, MTRF, Per. 3 (FY)",Special Ed,71,"Durant, Kevin",11,,"Petzold, Alexa",96.67%,A,93.74,A
"Forte, Marcia A","CC8145/2 - RISE Study Skills, MTWF, Per. 6 (FY)",Special Ed,44,"Mendes, Shawn",11,,"Petzold, Alexa",96.84%,A,94.75,A
"Forte, Marcia A","CC8145/2 - RISE Study Skills, MTWF, Per. 6 (FY)",Special Ed,87,"Suarez, Luis",11,,"Casamento, Steven P",97.89%,A+,95.28,A
"Gorman, Christine P","EN1201/1 - English as a Second Language, MWRF, Per. 8 (FY)",World Languages,43,"Atkins, Adele",11,,"Petzold, Alexa", , , , 
"Gorman, Christine P","EN1201/1 - English as a Second Language, MWRF, Per. 8 (FY)",World Languages,114,"Dallas, Cameron",11,,"Casamento, Steven P", , ,0,F
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,7,"Degeneres, Ellen",11,,"Howard, Jenna",87.77%,B+,87.85,B+
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,66,"Dogg, Snoop",11,,"Petzold, Alexa",91.85%,A-,91.42,A-
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,70,"Kher, Anupam",11,,"Petzold, Alexa",88.54%,B+,87.63,B+
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,101,"Ajram, Nancy",11,,"Casamento, Steven P",92.84%,A,91.42,A-
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,107,"Efron, Zac",11,,"Casamento, Steven P",84.64%,B,86.72,B+
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,115,"Lima, Gusttavo",11,,"Casamento, Steven P",78.44%,C+,82.67,B
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,120,"Neto, Felipe",11,,"Casamento, Steven P",93.13%,A,93.36,A
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,126,"Levine, Adam",11,,"Casamento, Steven P",79.44%,C+,80.97,B-
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,151,"Harris, Calvin",11,,"Donnelly, Marin",87.34%,B+,89.82,A-
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,166,"Ferdinand, Rio",11,,"Schneider, Cristina",71.2%,C-,73.44,C
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,174,"Cowell, Simon",11,,"Schneider, Cristina",72.19%,C-,75.8,C
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,182,"AlAbdullah, Rania",11,,"Schneider, Cristina",92.98%,A,91.29,A-
Saxon / Apanosian,"EN3400/1 - English III, MTWF, Per. 2 (FY)",English,201,"Delevingne, Cara",11,,"Schneider, Cristina",90.05%,A-,90.21,A-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,4,"Ronaldo, Cristiano",11,,"Howard, Jenna",95.28%,A,94.13,A
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,14,"Lovato, Demi",11,,"Howard, Jenna",76.09%,C,78.52,C+
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,29,"Styles, Harry",11,,"Howard, Jenna",88.79%,B+,88.84,B+
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,73,"Colbert, Stephen",11,,"Petzold, Alexa",93.02%,A,92.29,A-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,81,"Downey, Robert",11,,"Petzold, Alexa",91.72%,A-,91.39,A-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,97,"O'Neill, Shaq",11,,"Casamento, Steven P",93.63%,A,92.91,A
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,100,"Evans, Chris",11,,"Casamento, Steven P",76.41%,C,81.23,B-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,146,"Puyol, Carles",11,,"Donnelly, Marin",84.42%,B,85.16,B
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,147,"Jenner, Kris",11,,"Donnelly, Marin",84.72%,B,82.18,B-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,158,"Alonso, Xabi",11,,"Donnelly, Marin",84.07%,B,84.46,B
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,164,"Smith, Ludacris",11,,"Donnelly, Marin",90.32%,A-,91.49,A-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,187,"Osteen, Joel",11,,"Schneider, Cristina",91.65%,A-,93.94,A
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,194,"Bisbal, David",11,,"Schneider, Cristina",90.13%,A-,90.26,A-
Saxon / Apanosian,"EN3400/2 - English III, MTRF, Per. 7 (FY)",English,203,"Alves, Daniel",11,,"Schneider, Cristina",89.18%,B+,88.45,B+
"Apanosian, Vani","EN3490/1 - RISE English III, MTWR, Per. 1 (FY)",Special Ed,44,"Mendes, Shawn",11,,"Petzold, Alexa",93.19%,A,89.57,A-
"Apanosian, Vani","EN3490/1 - RISE English III, MTWR, Per. 1 (FY)",Special Ed,87,"Suarez, Luis",11,,"Casamento, Steven P",89.65%,A-,88.88,B+
"Apanosian, Vani","EN3490/1 - RISE English III, MTWR, Per. 1 (FY)",Special Ed,136,"Kapoor, Sonam",11,,"Donnelly, Marin",89.5%,A-,88.37,B+
"Apanosian, Vani","EN3490/1 - RISE English III, MTWR, Per. 1 (FY)",Special Ed,139,"Branson, Richard",11,,"Donnelly, Marin",77.29%,C+,83.83,B
Saxon / Apanosian,"EN3590/1 - English III, MTWF, Per. 2 (FY)",English,119,"Leitte, Claudia",11,,"Casamento, Steven P",91.06%,A-,89.6,A-
Saxon / Apanosian,"EN3590/1 - English III, MTWF, Per. 2 (FY)",English,186,"Hemmings, Luke",11,,"Schneider, Cristina",87.88%,B+,86.89,B+
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,32,"Crowe, Cameron",11,,"Howard, Jenna",88.07%,B+,86.33,B
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,84,"Kutcher, Ashton",11,,"Petzold, Alexa",84.27%,B,82.06,B-
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,86,"Sangalo, Ivete",11,,"Casamento, Steven P",88.5%,B+,89,B+
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,89,"Aguilera, Christina",11,,"Schneider, Cristina",82.38%,B-,83.79,B
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,103,"Knowles, Beyoncé",11,,"Casamento, Steven P",87.92%,B+,88.18,B+
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,140,"Akhtar, Farhan",11,,"Donnelly, Marin",87.1%,B+,82.52,B
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,149,"Raymond, Usher",11,,"Donnelly, Marin",91.15%,A-,91.15,A-
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,152,"Kimmel, Jimmy",11,,"Donnelly, Marin",85.71%,B,85.36,B
Saxon / Apanosian,"EN3590/2 - English III, MTRF, Per. 7 (FY)",English,170,"Mill, Meek",11,,"Casamento, Steven P",80.12%,B-,78.4,C+
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,26,"Khan, Shah",11,,"Howard, Jenna",87.88%,B+,86.41,B
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,61,"Gaúcho, Ronaldinho",11,,"Petzold, Alexa",86.64%,B+,87.25,B+
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,68,"Shelton, Blake",11,,"Petzold, Alexa",92.06%,A-,92.03,A-
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,117,"Jackman, Hugh",11,,"Casamento, Steven P",92.85%,A,92.27,A-
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,118,"Degrasse-Tyson, Neil",11,,"Casamento, Steven P",88.37%,B+,88.11,B+
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,127,"Cole, John",11,,"Casamento, Steven P",90.84%,A-,92.63,A
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,129,"Rowling, J.K.",11,,"Donnelly, Marin",78.92%,C+,79.86,B-
"Sachs-Serfess, Jessica","EN3600/1 - Honors English III, MTRF, Per. 7 (FY)",English,133,"Songz, Trey",11,,"Donnelly, Marin",71.85%,C-,74.11,C
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,37,"Roshan, Hrithik",11,,"Howard, Jenna",92.07%,A-,93.48,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,39,"West, Kanye",11,,"Petzold, Alexa",91.65%,A-,93.04,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,53,"Sharma, Anushka",11,,"Petzold, Alexa",97.84%,A+,94.26,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,76,"Carrey, Jim",11,,"Petzold, Alexa",96.16%,A,97.62,A+
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,77,"Bale, Gareth",11,,"Petzold, Alexa",94.77%,A,93.64,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,88,"Hilton, Paris",11,,"Casamento, Steven P",94.56%,A,92.94,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,94,"Black, Jack",11,,"Casamento, Steven P",90.72%,A-,86.05,B
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,123,"Viceral, Jose",11,,"Casamento, Steven P",94.31%,A,94.39,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,137,"Locsin, Angel",11,,"Donnelly, Marin",95.46%,A,93.71,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,145,"Bedi, Kiran",11,,"Donnelly, Marin",95.07%,A,94.78,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,155,"Santana, Luan",11,,"Donnelly, Marin",92.55%,A,90.17,A-
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,161,"Diab, Amr",11,,"Donnelly, Marin",95.25%,A,96.34,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,175,"Tata, Ratan",11,,"Schneider, Cristina",94.36%,A,93.54,A
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,196,"Kroos, Toni",11,,"Schneider, Cristina",91.48%,A-,89.19,B+
"Pfleging, Alexandra","EN4700/1 - AP English Language and Composition, MTWF, Per. 6 (FY)",English,200,"Schefter, Adam",11,,"Schneider, Cristina",97.57%,A+,94.06,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,8,"Kardashian, Kim",11,,"Howard, Jenna",94.55%,A,94.26,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,9,"Gomez, Selena",11,,"Howard, Jenna",91.35%,A-,91.2,A-
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,10,"Timberlake, Justin",11,,"Howard, Jenna",96.05%,A,96.13,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,27,"Horan, Niall",11,,"Howard, Jenna",98.77%,A+,97.88,A+
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,30,"Tendulkar, Sachin",11,,"Howard, Jenna",97.24%,A,96.21,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,42,"Padukone, Deepika",11,,"Petzold, Alexa",94.81%,A,93.32,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,48,"Iniesta, Andrés",11,,"Petzold, Alexa",97.12%,A,95.86,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,65,"Guetta, David",11,,"Petzold, Alexa",96.11%,A,95.08,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,69,"Sanz, Alejandro",11,,"Petzold, Alexa",98.29%,A+,98.23,A+
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,80,"Johar, Karan",11,,"Petzold, Alexa",88.63%,B+,87.87,B+
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,92,"Weeknd, The",11,,"Casamento, Steven P",92.89%,A,93.42,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,95,"Fernandez, Jacqueline",11,,"Casamento, Steven P",96.5%,A,95.7,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,128,"Jonas, Nick",11,,"Donnelly, Marin",95.44%,A,93.99,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,135,"Huck, Luciano",11,,"Donnelly, Marin",94.75%,A,94.18,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,142,"Fry, Stephen",11,,"Donnelly, Marin",96.53%,A,95.17,A
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,143,"Tisdale, Ashley",11,,"Donnelly, Marin",89.66%,A-,88.71,B+
"Sandt, Edward J","EN4700/2 - AP English Language and Composition, MWRF, Per. 8 (FY)",English,204,"Rogen, Seth",11,,"Schneider, Cristina",93.93%,A,91.25,A-
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,2,"Perry, Katy",11,,"Howard, Jenna",89.48%,B+,91.23,A-
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,19,"Bachchan, Amitabh",11,,"Howard, Jenna",97.9%,A+,97.49,A
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,72,"Dicaprio, Leonardo",11,,"Petzold, Alexa",94.03%,A,93.94,A
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,74,"Ramos, Sergio",11,,"Petzold, Alexa",97.38%,A,94.76,A
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,79,"Sheeran, Ed",11,,"Petzold, Alexa",97.81%,A+,96.03,A
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,82,"Falcao, Radamel",11,,"Petzold, Alexa",94.25%,A,88.04,B+
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,96,"Nadal, Rafa",11,,"Casamento, Steven P",86.82%,B+,91.22,A-
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,108,"Yankee, Daddy",11,,"Casamento, Steven P",93.92%,A,89.82,A-
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,141,"Bhagat, Chetan",11,,"Donnelly, Marin",94.42%,A,86.83,B+
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,153,"Mix, Little",11,,"Donnelly, Marin",97.61%,A+,96.06,A
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,154,"Beckham, Victoria",11,,"Donnelly, Marin",98.03%,A+,95.57,A
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,163,"Derbez, Eugenio",11,,"Donnelly, Marin",94.21%,A,92.13,A-
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,165,"Bastos, Rafinha",11,,"Schneider, Cristina",94.36%,A,90.68,A-
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,168,"Deshmukh, Riteish",11,,"Schneider, Cristina",89.77%,A-,89.02,B+
"Pfleging, Alexandra","EN4700/3 - AP English Language and Composition, MTWF, Per. 2 (FY)",English,193,"Oppenheimer, Robert",11,,"Schneider, Cristina",97.96%,A+,96.49,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,25,"Mars, Bruno",11,,"Howard, Jenna",95.49%,A,95.52,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,35,"Jenner, Kendall",11,,"Howard, Jenna",95.65%,A,93.77,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,62,"Sharma, Rohit",11,,"Petzold, Alexa",95.39%,A,94.67,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,90,"Hanks, Tom",11,,"Casamento, Steven P",95.66%,A,93.29,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,93,"Curry, Stephen",11,,"Casamento, Steven P",96.17%,A,93.87,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,98,"Dika, Raditya",11,,"Casamento, Steven P",94.8%,A,95.56,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,109,"Aguero, Sergio",11,,"Casamento, Steven P",89.82%,A-,94.49,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,111,"Seacrest, Ryan",11,,"Casamento, Steven P",95.24%,A,91.37,A-
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,116,"Gervais, Ricky",11,,"Casamento, Steven P",91.94%,A-,90.14,A-
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,125,"Sean, Big",11,,"Casamento, Steven P",96.08%,A,92.99,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,157,"Noah, Trevor",11,,"Donnelly, Marin",95.7%,A,96.44,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,169,"Khaled, Amr",11,,"Schneider, Cristina",93.32%,A,91.03,A-
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,185,"Tinelli, Marcelo",11,,"Schneider, Cristina",92.27%,A-,93.58,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,189,"Ansari, Aziz",11,,"Schneider, Cristina",91.32%,A-,91.49,A-
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,202,"VanPersie, Robin",11,,"Donnelly, Marin",94.22%,A,94.42,A
"Pfleging, Alexandra","EN4700/4 - AP English Language and Composition, MTWR, Per. 5 (FY)",English,205,"Anthony, Carmelo",11,,"Schneider, Cristina",95.59%,A,96.38,A
"Rossi, Virena","EN4701/1 - AP English Literature and Composition, MTWF, Per. 6 (FY)",English,183,"Dixit-Nene, Madhuri",11,,"Schneider, Cristina",89%,B+,91,A-
"Donahue, Katherine H","EN4701/3 - AP English Literature and Composition, MWRF, Per. 4 (FY)",English,16,"Fallon, Jimmy",11,,"Howard, Jenna",94.2%,A,94.2,A
"Rossi, Virena","EN5401/1 - Creative Writing, MWRF, Per. 8 (FY)",English,147,"Jenner, Kris",11,,"Donnelly, Marin",73%,C,78,C+
"Apanosian, Vani","EN5402/1 - 21st Century Journalism & Media, MTWR, Per. 5 (FY)",English,60,"Lavigne, Avril",11,,"Petzold, Alexa",86.69%,B+,88.82,B+
"Apanosian, Vani","EN5403/1 - Honors Advanced 21st Century Journalism & Media, MTWR, Per. 5 (FY)",English,193,"Oppenheimer, Robert",11,,"Schneider, Cristina",99%,A+,98.05,A+
"Sandt, Edward J","EN5406/2 - Public Speaking, MWRF, Per. 4 (S2)",English,128,"Jonas, Nick",11,,"Donnelly, Marin",99.13%,A+,99.13,A+
"Sandt, Edward J","EN5406/2 - Public Speaking, MWRF, Per. 4 (S2)",English,176,"Williams, Serena",11,,"Schneider, Cristina",96.41%,A,96.41,A
"Sandt, Edward J","EN5406/2 - Public Speaking, MWRF, Per. 4 (S2)",English,179,"Balvin, Jack",11,,"Schneider, Cristina",85.54%,B,85.54,B
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,13,"Spears, Britney",11,,"Petzold, Alexa",97.5%,A+,98.75,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,49,"Prancer, Pitbull",11,,"Petzold, Alexa",97.5%,A+,98.75,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,54,"Sehwag, Virender",11,,"Petzold, Alexa",95.63%,A,97.61,A+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,126,"Levine, Adam",11,,"Casamento, Steven P",88.75%,B+,88.34,B+
"Bucco, David A","EN5407/1 - Film and Literature, MTWR, Per. 5 (FY)",English,160,"Kaling, Mindy",11,,"Donnelly, Marin",98.13%,A+,96.98,A
"Bucco, David A","EN5407/2 - Film and Literature, MTRF, Per. 7 (FY)",English,70,"Kher, Anupam",11,,"Petzold, Alexa",96.67%,A,98.13,A+
"Bucco, David A","EN5413/1 - Sports and Literature, MTWF, Per. 2 (FY)",English,24,"Winfrey, Oprah",11,,"Howard, Jenna",92.27%,A-,90.92,A-
"Bucco, David A","EN5413/1 - Sports and Literature, MTWF, Per. 2 (FY)",English,75,"Rodríguez, James",11,,"Petzold, Alexa",89%,B+,90.34,A-
"Bucco, David A","EN5413/2 - Sports and Literature, MWRF, Per. 8 (FY)",English,51,"Tosh, Daniel",11,,"Petzold, Alexa",92.67%,A,93.34,A
"Bucco, David A","EN5413/2 - Sports and Literature, MWRF, Per. 8 (FY)",English,57,"Obama, Michelle",11,,"Petzold, Alexa",89.67%,A-,90.97,A-
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,15,"Shakira, Shakira",11,,"Howard, Jenna",90.76%,A-,89.46,B+
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,38,"Tate, Andrew",11,,"Petzold, Alexa",87.42%,B+,88.73,B+
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,47,"Harris, Neil",11,,"Petzold, Alexa",87.2%,B+,87.3,B+
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,54,"Sehwag, Virender",11,,"Petzold, Alexa",94.71%,A,94.05,A
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,110,"Bryant, Kobe",11,,"Casamento, Steven P",87.16%,B+,88.45,B+
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,122,"Curtis-Smith, Anne",11,,"Casamento, Steven P",91.87%,A-,88.04,B+
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,131,"Legend, John",11,,"Donnelly, Marin",64.49%,D,75.76,C
"Lutz, Heather","EN5415/1 - Literature of the Holocaust, MTRF, Per. 3 (FY)",English,199,"Jepsen, CarlyRae",11,,"Schneider, Cristina",90.76%,A-,90.03,A-
"Lutz, Heather","EN5415/2 - Literature of the Holocaust, MTRF, Per. 7 (FY)",English,21,"Lopez, Jennifer",11,,"Howard, Jenna",82.49%,B-,81.81,B-
"Lutz, Heather","EN5415/2 - Literature of the Holocaust, MTRF, Per. 7 (FY)",English,22,"Kumar, Akshay",11,,"Howard, Jenna",78.53%,C+,77.57,C+
"Lutz, Heather","EN5415/2 - Literature of the Holocaust, MTRF, Per. 7 (FY)",English,59,"Ziegler, Zendaya",11,,"Petzold, Alexa",94.49%,A,92.82,A
"Lutz, Heather","EN5415/2 - Literature of the Holocaust, MTRF, Per. 7 (FY)",English,60,"Lavigne, Avril",11,,"Petzold, Alexa",85.6%,B,85.05,B
"Lutz, Heather","EN5415/2 - Literature of the Holocaust, MTRF, Per. 7 (FY)",English,64,"Martin, Ricky",11,,"Petzold, Alexa",87.05%,B+,87.08,B+
